"","smplNm","sample","machine","value","spcNm","spA.smplN","cl.f.evl","eval.c1","vln","vlc","eDN.lv1","f2","dd.qlod","mcp_ddPCR_lod","eDN.lv1.l10"
"156","MST1031","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST1031","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"157","MST1031","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST1031","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"158","MST1031","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST1031","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"159","MST1031","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST1031","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"160","MST1031","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST1031","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"161","MST1031","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST1031","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"162","MST1031","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST1031","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"163","MST1031","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST1031","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"164","MST1031","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST1031","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"165","MST1031","Mnelei_ddPCR","ddPCR",0,"Mnelei","Mnelei.MST1031","orange","white",0,"ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"166","MST1031","Myaare_ddPCR","ddPCR",0.88162563741207,"Myaare","Myaare.MST1031","yellow","black",0.88162563741207,"ddPCR",0.88162563741207,1.00471092350427,0.0167451820584044,5.1446944475174,0.27453322175932
"167","MST1031","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST1031","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"168","MST1031","Promin_ddPCR","ddPCR",0,"Promin","Promin.MST1031","white","white",0,"ddPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"169","MST1031","Psefar_ddPCR","ddPCR",478.772506713867,"Psefar","Psefar.MST1031","black","black",478.772506713867,"ddPCR",478.772506713867,0.548095136203483,0.0274047568101742,7.0030003786087,2.68103535716961
"170","MST1031","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST1031","yellow","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"171","MST1038","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST1038","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"172","MST1038","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST1038","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"173","MST1038","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST1038","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"174","MST1038","Colper_qPCR","qPCR",0,"Colper","Colper.MST1038","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"175","MST1038","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST1038","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"176","MST1038","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST1038","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"177","MST1038","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST1038","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"178","MST1038","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST1038","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"179","MST1038","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST1038","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"180","MST1038","Homame_qPCR","qPCR",0,"Homame","Homame.MST1038","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"181","MST1038","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST1038","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"182","MST1038","Mnelei_qPCR","qPCR",0,"Mnelei","Mnelei.MST1038","white","white",0,"qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"183","MST1038","Myaare_qPCR","qPCR",2.19138615870986,"Myaare","Myaare.MST1038","black","black",2.19138615870986,"qPCR",2.19138615870986,1.00471092350427,0.0167451820584044,5.1446944475174,0.503979357139341
"184","MST1038","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST1038","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"185","MST1038","Promin_qPCR","qPCR",0,"Promin","Promin.MST1038","white","white",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"186","MST1038","Psefar_qPCR","qPCR",398.282465641198,"Psefar","Psefar.MST1038","black","black",398.282465641198,"qPCR",398.282465641198,0.548095136203483,0.0274047568101742,7.0030003786087,2.60128023871306
"187","MST1038","Psever_qPCR","qPCR",0,"Psever","Psever.MST1038","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"188","MST1038","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST1038","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"189","MST1038","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST1038","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"190","MST1038","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST1038","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"191","MST1038","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST1038","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"192","MST1038","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST1038","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"193","MST1038","Cragig_ddPCR","ddPCR",0.363321267068386,"Cragig","Cragig.MST1038","white","black",0.363321267068386,"ddPCR",0.363321267068386,0.819268298830287,0.0123110535560807,5.31343579292295,0.134598209520828
"194","MST1038","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST1038","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"195","MST1038","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST1038","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"196","MST1038","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST1038","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"197","MST1038","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST1038","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"198","MST1038","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST1038","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"199","MST1038","Mnelei_ddPCR","ddPCR",0,"Mnelei","Mnelei.MST1038","white","white",0,"ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"200","MST1038","Myaare_ddPCR","ddPCR",4.0638017654419,"Myaare","Myaare.MST1038","black","black",4.0638017654419,"ddPCR",4.0638017654419,1.00471092350427,0.0167451820584044,5.1446944475174,0.704476695852145
"201","MST1038","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST1038","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"202","MST1038","Promin_ddPCR","ddPCR",0,"Promin","Promin.MST1038","white","white",0,"ddPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"203","MST1038","Psefar_ddPCR","ddPCR",1123.19999694824,"Psefar","Psefar.MST1038","black","black",1123.19999694824,"ddPCR",1123.19999694824,0.548095136203483,0.0274047568101742,7.0030003786087,3.05084357977798
"204","MST1038","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST1038","white","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"205","MST1039","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST1039","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"206","MST1039","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST1039","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"207","MST1039","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST1039","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"208","MST1039","Colper_qPCR","qPCR",0,"Colper","Colper.MST1039","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"209","MST1039","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST1039","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"210","MST1039","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST1039","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"211","MST1039","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST1039","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"212","MST1039","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST1039","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"213","MST1039","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST1039","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"214","MST1039","Homame_qPCR","qPCR",0,"Homame","Homame.MST1039","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"215","MST1039","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST1039","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"216","MST1039","Mnelei_qPCR","qPCR",0,"Mnelei","Mnelei.MST1039","white","white",0,"qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"217","MST1039","Myaare_qPCR","qPCR",3.75985154484708,"Myaare","Myaare.MST1039","black","black",3.75985154484708,"qPCR",3.75985154484708,1.00471092350427,0.0167451820584044,5.1446944475174,0.677593407708068
"218","MST1039","Oncmyk_qPCR","qPCR",0.398442324900058,"Oncmyk","Oncmyk.MST1039","orange","orange",0.398442324900058,"qPCR",0.398442324900058,0.483938046437317,0.0806563410728862,1.06313988566398,0.145644559735676
"219","MST1039","Promin_qPCR","qPCR",0,"Promin","Promin.MST1039","yellow","yellow",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"220","MST1039","Psefar_qPCR","qPCR",0.263694659973454,"Psefar","Psefar.MST1039","orange","orange",0.263694659973454,"qPCR",0.263694659973454,0.548095136203483,0.0274047568101742,7.0030003786087,0.101642150284994
"221","MST1039","Psever_qPCR","qPCR",0,"Psever","Psever.MST1039","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"222","MST1039","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST1039","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"223","MST1039","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST1039","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"224","MST1039","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST1039","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"225","MST1039","Colper_ddPCR","ddPCR",0.361734926700592,"Colper","Colper.MST1039","white","black",0.361734926700592,"ddPCR",0.361734926700592,1.0579731951097,0.0176328865851616,1.05264455080033,0.134092576684668
"226","MST1039","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST1039","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"227","MST1039","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST1039","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"228","MST1039","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST1039","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"229","MST1039","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST1039","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"230","MST1039","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST1039","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"231","MST1039","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST1039","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"232","MST1039","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST1039","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"233","MST1039","Mnelei_ddPCR","ddPCR",0,"Mnelei","Mnelei.MST1039","white","white",0,"ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"234","MST1039","Myaare_ddPCR","ddPCR",7.9100042581558,"Myaare","Myaare.MST1039","black","black",7.9100042581558,"ddPCR",7.9100042581558,1.00471092350427,0.0167451820584044,5.1446944475174,0.949877911589414
"235","MST1039","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST1039","orange","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"236","MST1039","Promin_ddPCR","ddPCR",0.464329048991204,"Promin","Promin.MST1039","yellow","black",0.464329048991204,"ddPCR",0.464329048991204,0.558615680442301,0.01862052268141,0.560731440782545,0.16563867788629
"237","MST1039","Psefar_ddPCR","ddPCR",0,"Psefar","Psefar.MST1039","orange","white",0,"ddPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA
"238","MST1039","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST1039","white","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"239","MST1043","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST1043","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"240","MST1043","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST1043","yellow","yellow",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"241","MST1043","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST1043","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"242","MST1043","Colper_qPCR","qPCR",0,"Colper","Colper.MST1043","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"243","MST1043","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST1043","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"244","MST1043","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST1043","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"245","MST1043","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST1043","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"246","MST1043","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST1043","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"247","MST1043","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST1043","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"248","MST1043","Homame_qPCR","qPCR",0,"Homame","Homame.MST1043","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"249","MST1043","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST1043","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"250","MST1043","Mnelei_qPCR","qPCR",0,"Mnelei","Mnelei.MST1043","white","white",0,"qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"251","MST1043","Myaare_qPCR","qPCR",0,"Myaare","Myaare.MST1043","white","white",0,"qPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"252","MST1043","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST1043","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"253","MST1043","Promin_qPCR","qPCR",0.0936550222465986,"Promin","Promin.MST1043","orange","orange",0.0936550222465986,"qPCR",0.0936550222465986,0.558615680442301,0.01862052268141,0.560731440782545,0.0388803516484311
"254","MST1043","Psefar_qPCR","qPCR",858.865078430858,"Psefar","Psefar.MST1043","black","black",858.865078430858,"qPCR",858.865078430858,0.548095136203483,0.0274047568101742,7.0030003786087,2.93443031137164
"255","MST1043","Psever_qPCR","qPCR",0,"Psever","Psever.MST1043","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"256","MST1043","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST1043","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"257","MST1043","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST1043","yellow","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"258","MST1043","Caraur_ddPCR","ddPCR",0.315924324095249,"Caraur","Caraur.MST1043","white","black",0.315924324095249,"ddPCR",0.315924324095249,0.0225471728962503,0.0958446595718793,3.49066555500031,0.119230914678512
"259","MST1043","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST1043","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"260","MST1043","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST1043","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"261","MST1043","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST1043","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"262","MST1043","Erisin_ddPCR","ddPCR",0.354006737470627,"Erisin","Erisin.MST1043","white","black",0.354006737470627,"ddPCR",0.354006737470627,0.364685853592156,0.0548009373867898,1.68553620576858,0.131620825382386
"263","MST1043","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST1043","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"264","MST1043","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST1043","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"265","MST1043","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST1043","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"266","MST1043","Karmik_ddPCR","ddPCR",0.363141857087612,"Karmik","Karmik.MST1043","white","black",0.363141857087612,"ddPCR",0.363141857087612,0.249514042078587,0.0499028084157174,0.409050658345222,0.13454105359301
"267","MST1043","Mnelei_ddPCR","ddPCR",0,"Mnelei","Mnelei.MST1043","white","white",0,"ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"268","MST1043","Myaare_ddPCR","ddPCR",0,"Myaare","Myaare.MST1043","white","white",0,"ddPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"269","MST1043","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST1043","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"270","MST1043","Promin_ddPCR","ddPCR",0.588676780462265,"Promin","Promin.MST1043","orange","black",0.588676780462265,"ddPCR",0.588676780462265,0.558615680442301,0.01862052268141,0.560731440782545,0.201035548094576
"271","MST1043","Psefar_ddPCR","ddPCR",2807.45758056641,"Psefar","Psefar.MST1043","black","black",2807.45758056641,"ddPCR",2807.45758056641,0.548095136203483,0.0274047568101742,7.0030003786087,3.44846786860203
"272","MST1043","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST1043","white","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"273","MST1054","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST1054","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"274","MST1054","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST1054","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"275","MST1054","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST1054","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"276","MST1054","Colper_qPCR","qPCR",0,"Colper","Colper.MST1054","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"277","MST1054","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST1054","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"278","MST1054","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST1054","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"279","MST1054","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST1054","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
