Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
D8;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
D9;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
E7;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
E8;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
E9;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
F7;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
F8;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
F9;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
G7;23;MST2021-085;3uL;QtyorID;Unknown;23;0.0503;34.51;4.007e+002;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
G8;23;MST2021-085;3uL;QtyorID;Unknown;23;0.0503;34.98;2.916e+002;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
G9;23;MST2021-085;3uL;QtyorID;Unknown;23;0.0503;34.63;3.673e+002;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
H7;24;MST1038;3uL;QtyorID;Unknown;24;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
H8;24;MST1038;3uL;QtyorID;Unknown;24;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
H9;24;MST1038;3uL;QtyorID;Unknown;24;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
A10;25;MST2021-043;3uL;QtyorID;Unknown;25;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
A11;25;MST2021-043;3uL;QtyorID;Unknown;25;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
A12;25;MST2021-043;3uL;QtyorID;Unknown;25;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
B10;26;MST2021-076;3uL;QtyorID;Unknown;26;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
B11;26;MST2021-076;3uL;QtyorID;Unknown;26;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
B12;26;MST2021-076;3uL;QtyorID;Unknown;26;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
C10;27;MST2021-029;3uL;QtyorID;Unknown;27;0.0503;31.47;3.107e+003;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
C11;27;MST2021-029;3uL;QtyorID;Unknown;27;0.0503;31.43;3.190e+003;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
C12;27;MST2021-029;3uL;QtyorID;Unknown;27;0.0503;31.66;2.729e+003;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
D10;28;MST2021-083;3uL;QtyorID;Unknown;28;0.0503;36.57;9.968e+001;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
D11;28;MST2021-083;3uL;QtyorID;Unknown;28;0.0503;36.25;1.235e+002;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
D12;28;MST2021-083;3uL;QtyorID;Unknown;28;0.0503;36.98;7.573e+001;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
E10;29;MST2021-006;3uL;QtyorID;Unknown;29;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
E11;29;MST2021-006;3uL;QtyorID;Unknown;29;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
E12;29;MST2021-006;3uL;QtyorID;Unknown;29;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
F10;30;MST2021-011;3uL;QtyorID;Unknown;30;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
F11;30;MST2021-011;3uL;QtyorID;Unknown;30;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
F12;30;MST2021-011;3uL;QtyorID;Unknown;30;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
G10;31;MST2021-002;3uL;QtyorID;Unknown;31;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
G11;31;MST2021-002;3uL;QtyorID;Unknown;31;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
G12;31;MST2021-002;3uL;QtyorID;Unknown;31;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
H10;32;MST2021-013;3uL;QtyorID;Unknown;32;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
H11;32;MST2021-013;3uL;QtyorID;Unknown;32;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
H12;32;MST2021-013;3uL;QtyorID;Unknown;32;0.0503;NoCt;NoCt;0.997;-3.417;qpcr926;MONIS6;AssID05;Karmik;plt02;qpcrrundate20220420
A1;01;std3E5;3uL;QtyorID;Standard;1;0.1293;21.10;3.00e+005;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A2;01;std3E5;3uL;QtyorID;Standard;1;0.1293;21.39;3.00e+005;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A3;01;std3E5;3uL;QtyorID;Standard;1;0.1293;21.42;3.00e+005;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B1;02;std3E4;3uL;QtyorID;Standard;2;0.1293;24.94;3.00e+004;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B2;02;std3E4;3uL;QtyorID;Standard;2;0.1293;24.85;3.00e+004;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B3;02;std3E4;3uL;QtyorID;Standard;2;0.1293;24.98;3.00e+004;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C1;03;std3E3;3uL;QtyorID;Standard;3;0.1293;28.13;3.00e+003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C2;03;std3E3;3uL;QtyorID;Standard;3;0.1293;28.25;3.00e+003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C3;03;std3E3;3uL;QtyorID;Standard;3;0.1293;28.40;3.00e+003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D1;04;std3E2;3uL;QtyorID;Standard;4;0.1293;31.93;3.00e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D2;04;std3E2;3uL;QtyorID;Standard;4;0.1293;31.92;3.00e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D3;04;std3E2;3uL;QtyorID;Standard;4;0.1293;32.00;3.00e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E1;05;std3E1;3uL;QtyorID;Standard;5;0.1293;35.57;3.00e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E2;05;std3E1;3uL;QtyorID;Standard;5;0.1293;35.50;3.00e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E3;05;std3E1;3uL;QtyorID;Standard;5;0.1293;35.57;3.00e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F1;06;std3E0;3uL;QtyorID;Standard;6;0.1293;38.46;3.00e+000;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F2;06;std3E0;3uL;QtyorID;Standard;6;0.1293;39.48;3.00e+000;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F3;06;std3E0;3uL;QtyorID;Standard;6;0.1293;38.60;3.00e+000;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G1;07;std3E-1;3uL;QtyorID;Standard;7;0.1293;40.08;3.00e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G2;07;std3E-1;3uL;QtyorID;Standard;7;0.1293;39.71;3.00e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G3;07;std3E-1;3uL;QtyorID;Standard;7;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H1;08;std3ENTC;3uL;QtyorID;NTC;8;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H2;08;std3ENTC;3uL;QtyorID;NTC;8;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H3;08;std3ENTC;3uL;QtyorID;NTC;8;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A4;09;MST1039;3uL;QtyorID;Unknown;9;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A5;09;MST1039;3uL;QtyorID;Unknown;9;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A6;09;MST1039;3uL;QtyorID;Unknown;9;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B4;10;MST2021-015;3uL;QtyorID;Unknown;10;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B5;10;MST2021-015;3uL;QtyorID;Unknown;10;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B6;10;MST2021-015;3uL;QtyorID;Unknown;10;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C4;11;MST2021-028;3uL;QtyorID;Unknown;11;0.1293;34.42;4.238e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C5;11;MST2021-028;3uL;QtyorID;Unknown;11;0.1293;34.54;3.891e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C6;11;MST2021-028;3uL;QtyorID;Unknown;11;0.1293;34.63;3.656e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D4;12;MST2021-031;3uL;QtyorID;Unknown;12;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D5;12;MST2021-031;3uL;QtyorID;Unknown;12;0.1293;39.83;9.778e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D6;12;MST2021-031;3uL;QtyorID;Unknown;12;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E4;13;MST2021-032;3uL;QtyorID;Unknown;13;0.1293;37.23;5.99;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E5;13;MST2021-032;3uL;QtyorID;Unknown;13;0.1293;36.47;1.014e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E6;13;MST2021-032;3uL;QtyorID;Unknown;13;0.1293;38.14;3.18;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F4;14;MST2021-040;3uL;QtyorID;Unknown;14;0.1293;33.28;9.388e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F5;14;MST2021-040;3uL;QtyorID;Unknown;14;0.1293;33.24;9.617e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F6;14;MST2021-040;3uL;QtyorID;Unknown;14;0.1293;33.54;7.811e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G4;15;MST2021-081;3uL;QtyorID;Unknown;15;0.1293;40.95;4.492e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G5;15;MST2021-081;3uL;QtyorID;Unknown;15;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G6;15;MST2021-081;3uL;QtyorID;Unknown;15;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H4;16;MST2021-044;3uL;QtyorID;Unknown;16;0.1293;29.70;1.132e+003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H5;16;MST2021-044;3uL;QtyorID;Unknown;16;0.1293;29.71;1.130e+003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H6;16;MST2021-044;3uL;QtyorID;Unknown;16;0.1293;29.80;1.058e+003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A7;17;MST2021-049;3uL;QtyorID;Unknown;17;0.1293;30.75;5.467e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A8;17;MST2021-049;3uL;QtyorID;Unknown;17;0.1293;30.97;4.667e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A9;17;MST2021-049;3uL;QtyorID;Unknown;17;0.1293;30.62;5.961e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B7;18;MST2021-052;3uL;QtyorID;Unknown;18;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B8;18;MST2021-052;3uL;QtyorID;Unknown;18;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B9;18;MST2021-052;3uL;QtyorID;Unknown;18;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C7;19;MST2021-071;3uL;QtyorID;Unknown;19;0.1293;37.70;4.29;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C8;19;MST2021-071;3uL;QtyorID;Unknown;19;0.1293;36.37;1.090e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C9;19;MST2021-071;3uL;QtyorID;Unknown;19;0.1293;36.36;1.094e+001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D7;20;MST2021-005;3uL;QtyorID;Unknown;20;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D8;20;MST2021-005;3uL;QtyorID;Unknown;20;0.1293;47.13;6.056e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D9;20;MST2021-005;3uL;QtyorID;Unknown;20;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E7;21;MST2021-025;3uL;QtyorID;Unknown;21;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E8;21;MST2021-025;3uL;QtyorID;Unknown;21;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E9;21;MST2021-025;3uL;QtyorID;Unknown;21;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F7;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F8;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F9;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G7;23;MST1028;3uL;QtyorID;Unknown;23;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G8;23;MST1028;3uL;QtyorID;Unknown;23;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G9;23;MST1028;3uL;QtyorID;Unknown;23;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H7;24;MST1027;3uL;QtyorID;Unknown;24;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H8;24;MST1027;3uL;QtyorID;Unknown;24;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H9;24;MST1027;3uL;QtyorID;Unknown;24;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A10;25;MST2021-012;3uL;QtyorID;Unknown;25;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A11;25;MST2021-012;3uL;QtyorID;Unknown;25;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A12;25;MST2021-012;3uL;QtyorID;Unknown;25;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B10;26;MST2021-075;3uL;QtyorID;Unknown;26;0.1293;47.57;4.458e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B11;26;MST2021-075;3uL;QtyorID;Unknown;26;0.1293;49.00;1.643e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
B12;26;MST2021-075;3uL;QtyorID;Unknown;26;0.1293;48.55;2.253e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C10;27;MST1022;3uL;QtyorID;Unknown;27;0.1293;49.28;1.352e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C11;27;MST1022;3uL;QtyorID;Unknown;27;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
C12;27;MST1022;3uL;QtyorID;Unknown;27;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D10;28;MST2021-089;3uL;QtyorID;Unknown;28;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D11;28;MST2021-089;3uL;QtyorID;Unknown;28;0.1293;48.08;3.108e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
D12;28;MST2021-089;3uL;QtyorID;Unknown;28;0.1293;48.42;2.466e-003;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E10;29;MST2021-088;3uL;QtyorID;Unknown;29;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E11;29;MST2021-088;3uL;QtyorID;Unknown;29;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
E12;29;MST2021-088;3uL;QtyorID;Unknown;29;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F10;30;MST2021-062;3uL;QtyorID;Unknown;30;0.1293;40.45;6.357e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F11;30;MST2021-062;3uL;QtyorID;Unknown;30;0.1293;40.93;4.532e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
F12;30;MST2021-062;3uL;QtyorID;Unknown;30;0.1293;41.05;4.169e-001;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G10;31;MST2021-051;3uL;QtyorID;Unknown;31;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G11;31;MST2021-051;3uL;QtyorID;Unknown;31;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
G12;31;MST2021-051;3uL;QtyorID;Unknown;31;0.1293;NoCt;NoCt;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H10;32;MST2021-099;3uL;QtyorID;Unknown;32;0.1293;31.37;3.553e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H11;32;MST2021-099;3uL;QtyorID;Unknown;32;0.1293;31.55;3.133e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
H12;32;MST2021-099;3uL;QtyorID;Unknown;32;0.1293;31.31;3.685e+002;0.989;-3.305;qpcr927;MONIS6;AssID04;Psever;plt01;qpcrrundate20220422
A1;01;std3E5;3uL;QtyorID;Standard;1;0.0326;18.85;3.00e+005;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
A2;01;std3E5;3uL;QtyorID;Standard;1;0.0326;19.07;3.00e+005;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
A3;01;std3E5;3uL;QtyorID;Standard;1;0.0326;19.17;3.00e+005;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
B1;02;std3E4;3uL;QtyorID;Standard;2;0.0326;22.76;3.00e+004;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
B2;02;std3E4;3uL;QtyorID;Standard;2;0.0326;22.38;3.00e+004;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
B3;02;std3E4;3uL;QtyorID;Standard;2;0.0326;22.40;3.00e+004;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
C1;03;std3E3;3uL;QtyorID;Standard;3;0.0326;25.69;3.00e+003;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
C2;03;std3E3;3uL;QtyorID;Standard;3;0.0326;25.90;3.00e+003;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
C3;03;std3E3;3uL;QtyorID;Standard;3;0.0326;26.05;3.00e+003;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
D1;04;std3E2;3uL;QtyorID;Standard;4;0.0326;29.44;3.00e+002;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
D2;04;std3E2;3uL;QtyorID;Standard;4;0.0326;29.58;3.00e+002;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
D3;04;std3E2;3uL;QtyorID;Standard;4;0.0326;29.74;3.00e+002;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
E1;05;std3E1;3uL;QtyorID;Standard;5;0.0326;33.16;3.00e+001;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
E2;05;std3E1;3uL;QtyorID;Standard;5;0.0326;32.94;3.00e+001;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
E3;05;std3E1;3uL;QtyorID;Standard;5;0.0326;32.68;3.00e+001;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
F1;06;std3E0;3uL;QtyorID;Standard;6;0.0326;35.87;3.00e+000;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
F2;06;std3E0;3uL;QtyorID;Standard;6;0.0326;35.23;3.00e+000;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
F3;06;std3E0;3uL;QtyorID;Standard;6;0.0326;37.51;3.00e+000;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
G1;07;std3E-1;3uL;QtyorID;Standard;7;0.0326;NoCt;NoCt;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
G2;07;std3E-1;3uL;QtyorID;Standard;7;0.0326;NoCt;NoCt;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
G3;07;std3E-1;3uL;QtyorID;Standard;7;0.0326;NoCt;NoCt;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
H1;08;std3ENTC;3uL;QtyorID;NTC;8;0.0326;NoCt;NoCt;0.995;-3.452;qpcr928;MONIS6;AssID04;Psever;plt02;qpcrrundate20220422
